isTest,sid,class,cluster,0,1,2,3,4
0,1,3,2,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,2,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,2,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,3,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,3,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,3,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,3,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,4,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,1,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,1,3,0,0.4117647058823529,0.0196078431372549,0.21568627450980393,0.13725490196078433,0.21568627450980393
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,1,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,2,2,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,3,2,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,2,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,3,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,4,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,4,3,0,0.37254901960784315,0.0,0.21568627450980393,0.13725490196078433,0.27450980392156865
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,1,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,5,2,0,0.6078431372549019,0.39215686274509803,0.0,0.0,0.0
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,4,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,3,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,3,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,3,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,2,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,6,4,0,0.45098039215686275,0.0,0.23529411764705882,0.058823529411764705,0.2549019607843137
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
0,7,0,1,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0
